symbol,date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
AAPL,2017-12-27 00:00:00+00:00,41.0407450293,41.084047105,40.826640322,40.9204614859,86688248,170.6,0.0,170.78,169.71,170.1,1.0,21672062
AAPL,2017-12-28 00:00:00+00:00,41.1562172311,41.341453888,41.0118769789,41.1369718641,63990956,171.08,0.0,171.85,170.48,171.0,1.0,15997739
AAPL,2017-12-29 00:00:00+00:00,40.7111681203,41.0383393585,40.7087624494,41.0214996624,102574844,169.23,0.0,170.59,169.22,170.52,1.0,25643711
AAPL,2018-01-02 00:00:00+00:00,41.4400863936,41.4497090771,40.7183851329,40.9348955111,100192192,172.26,0.0,172.3,169.26,170.16,1.0,25048048
AAPL,2018-01-03 00:00:00+00:00,41.432869381,41.9909850227,41.3679162676,41.5050395071,115278612,172.23,0.0,174.55,171.96,172.53,1.0,28819653
AAPL,2018-01-04 00:00:00+00:00,41.6253230506,41.7311725688,41.396784318,41.507445178,88845380,173.03,0.0,173.47,172.08,172.54,1.0,22211345
AAPL,2018-01-05 00:00:00+00:00,42.0992402118,42.188250034,41.6301343923,41.7239555562,92064708,175.0,0.0,175.37,173.05,173.44,1.0,23016177
AAPL,2018-01-08 00:00:00+00:00,41.9428716053,42.2459861348,41.8418334288,41.9428716053,80536368,174.35,0.0,175.61,173.93,174.35,1.0,20134092
AAPL,2018-01-09 00:00:00+00:00,41.9380602636,42.113674237,41.7167385436,41.9909850227,85050456,174.33,0.0,175.06,173.41,174.55,1.0,21262614
AAPL,2018-01-10 00:00:00+00:00,41.9284375801,41.930843251,41.618106038,41.6565967719,94356516,174.29,0.0,174.3,173.0,173.16,1.0,23589129
AAPL,2018-01-11 00:00:00+00:00,42.1665989962,42.2171180844,41.9765509975,42.0006077062,70093024,175.28,0.0,175.49,174.49,174.59,1.0,17523256
AAPL,2018-01-12 00:00:00+00:00,42.6020254235,42.666978537,42.2556088183,42.3831093744,100158124,177.09,0.0,177.36,175.65,176.18,1.0,25039531
AAPL,2018-01-16 00:00:00+00:00,42.3855150453,43.1553297234,42.3734866909,42.7968847639,116636020,176.19,0.0,179.39,176.14,177.9,1.0,29159005
AAPL,2018-01-17 00:00:00+00:00,43.0855652682,43.1216503312,42.1160799079,42.3758923618,131010936,179.1,0.0,179.25,175.07,176.15,1.0,32752734
AAPL,2018-01-18 00:00:00+00:00,43.1240560021,43.3261323551,42.8810832443,43.1505183817,120938048,179.26,0.0,180.1,178.25,179.37,1.0,30234512
AAPL,2018-01-19 00:00:00+00:00,42.9316023326,43.2010374699,42.6790068913,42.9676873956,123311236,178.46,0.0,179.58,177.41,178.61,1.0,30827809
AAPL,2018-01-22 00:00:00+00:00,42.5803743857,42.7680167135,42.4841475509,42.6525445117,104094732,177.0,0.0,177.78,176.6,177.3,1.0,26023683
AAPL,2018-01-23 00:00:00+00:00,42.5899970691,43.1673580778,42.53707231,42.6525445117,126810124,177.04,0.0,179.44,176.82,177.3,1.0,31702531
AAPL,2018-01-24 00:00:00+00:00,41.911597884,42.6525445117,41.6662194553,42.6405161574,202249028,174.22,0.0,177.3,173.2,177.25,1.0,50562257
AAPL,2018-01-25 00:00:00+00:00,41.1634342437,42.0872118575,41.0239053333,41.9813623392,158647216,171.11,0.0,174.95,170.53,174.51,1.0,39661804
AAPL,2018-01-26 00:00:00+00:00,41.2596610784,41.377538951,40.9108388024,41.377538951,148487220,171.51,0.0,172.0,170.06,172.0,1.0,37121805
AAPL,2018-01-29 00:00:00+00:00,40.4056479199,40.9348955111,40.1915432125,40.9348955111,193737696,167.96,0.0,170.16,167.07,170.16,1.0,48434424
AAPL,2018-01-30 00:00:00+00:00,40.1674865038,40.2637133386,39.6213992165,39.8210698986,180548104,166.97,0.0,167.37,164.7,165.53,1.0,45137026
AAPL,2018-01-31 00:00:00+00:00,40.2781473638,40.5211201216,40.054419973,40.1434297951,123936396,167.43,0.0,168.44,166.5,166.87,1.0,30984099
AAPL,2018-02-01 00:00:00+00:00,40.3623458442,40.5644221972,40.1169674156,40.2155999212,152398660,167.78,0.0,168.62,166.76,167.17,1.0,38099665
AAPL,2018-02-02 00:00:00+00:00,38.6110174514,40.126590099,38.5147906166,39.9341364295,341744300,160.5,0.0,166.8,160.1,166.0,1.0,85436075
AAPL,2018-02-05 00:00:00+00:00,37.6463434328,39.4241342052,37.5284655602,38.2742235297,264361784,156.49,0.0,163.88,156.0,159.1,1.0,66090446
AAPL,2018-02-06 00:00:00+00:00,39.2196521813,39.3856434713,37.0473313864,37.2470020685,266501936,163.03,0.0,163.72,154.0,154.83,1.0,66625484
AAPL,2018-02-07 00:00:00+00:00,38.380073048,39.3086620035,38.2670065171,39.2340862065,203408520,159.54,0.0,163.4,159.07,163.09,1.0,50852130
AAPL,2018-02-08 00:00:00+00:00,37.3239835364,38.7313009949,37.2951154859,38.5604983632,198376516,155.15,0.0,161.0,155.03,160.29,1.0,49594129
AAPL,2018-02-09 00:00:00+00:00,37.7786553306,38.1361287012,36.2883778331,37.938069131,266894972,156.41,0.63,157.89,150.24,157.07,1.0,66723743
AAPL,2018-02-12 00:00:00+00:00,39.3003325161,39.5853450683,38.044344998,38.2834656985,242240580,162.71,0.0,163.89,157.51,158.5,1.0,60560145
AAPL,2018-02-13 00:00:00+00:00,39.6940362959,39.793066081,39.0443042913,39.1167651096,128419024,164.34,0.0,164.75,161.65,161.95,1.0,32104756
AAPL,2018-02-14 00:00:00+00:00,40.4258905613,40.4669516917,39.3413936465,39.3800394163,158676712,167.37,0.0,167.54,162.88,163.04,1.0,39669178
AAPL,2018-02-15 00:00:00+00:00,41.7833232252,41.8074768313,40.819594341,41.0104078294,202438380,172.99,0.0,173.09,169.0,169.79,1.0,50609595
AAPL,2018-02-16 00:00:00+00:00,41.6480630309,42.2253342171,41.4886492305,41.6311555066,158555172,172.43,0.0,174.82,171.77,172.36,1.0,39638793
AAPL,2018-02-20 00:00:00+00:00,41.5079721154,42.0900740229,41.4041116091,41.5562793277,134124048,171.85,0.0,174.26,171.42,172.05,1.0,33531012
AAPL,2018-02-21 00:00:00+00:00,41.3195739877,42.0562589743,41.305081824,41.7446774554,143334056,171.07,0.0,174.12,171.01,172.83,1.0,35833514
AAPL,2018-02-22 00:00:00+00:00,41.6649705552,42.0151978439,41.4741570668,41.4958953124,122016464,172.5,0.0,173.95,171.71,171.8,1.0,30504116
AAPL,2018-02-23 00:00:00+00:00,42.3895787388,42.4258091479,41.9161680588,41.9475677468,133316928,175.5,0.0,175.65,173.54,173.67,1.0,33329232
AAPL,2018-02-26 00:00:00+00:00,43.2277088711,43.3291540168,42.5610693422,42.5948843908,147545728,178.97,0.0,179.39,176.21,176.35,1.0,36886432
AAPL,2018-02-27 00:00:00+00:00,43.0876179556,43.5924283235,43.0320646615,43.259108559,154740660,178.39,0.0,180.48,178.16,179.1,1.0,38685165
AAPL,2018-02-28 00:00:00+00:00,43.0224032191,43.626243372,43.0054956948,43.2977543288,134418296,178.12,0.0,180.62,178.05,179.26,1.0,33604574
AAPL,2018-03-01 00:00:00+00:00,42.2688107082,43.4233530806,41.703616325,43.1238483648,195207880,175.0,0.0,179.78,172.66,178.54,1.0,48801970
AAPL,2018-03-02 00:00:00+00:00,42.5610693422,42.5828075877,41.6528937521,41.7374313735,153815800,176.21,0.0,176.3,172.45,172.8,1.0,38453950
AAPL,2018-03-05 00:00:00+00:00,42.7084063395,42.9306195158,42.1528733988,42.319533281,113605464,176.82,0.0,177.74,174.52,175.21,1.0,28401366
AAPL,2018-03-06 00:00:00+00:00,42.6721759303,43.053802907,42.5417464573,42.9716806462,95154024,176.67,0.0,178.25,176.13,177.91,1.0,23788506
AAPL,2018-03-07 00:00:00+00:00,42.27605679,42.4741163602,42.0924893835,42.2543185445,126813848,175.03,0.0,175.85,174.27,174.94,1.0,31703462
AAPL,2018-03-08 00:00:00+00:00,42.7373906669,42.7808671579,42.2857182324,42.3847480175,92655068,176.94,0.0,177.12,175.07,175.48,1.0,23163767
AAPL,2018-03-09 00:00:00+00:00,43.4716602929,43.4764910141,42.8460818944,42.9837574493,125540536,179.98,0.0,180.0,177.39,177.96,1.0,31385134
AAPL,2018-03-12 00:00:00+00:00,43.8919330394,44.0537622003,43.527213587,43.5465364719,128221620,181.72,0.0,182.39,180.21,180.29,1.0,32055405
AAPL,2018-03-13 00:00:00+00:00,43.4692449323,44.3218672283,43.2929236076,44.1020694126,124673616,179.97,0.0,183.5,179.24,182.59,1.0,31168404
AAPL,2018-03-14 00:00:00+00:00,43.0996947587,43.6020897659,42.9475270401,43.5537825537,116301876,178.44,0.0,180.52,177.81,180.32,1.0,29075469
AAPL,2018-03-15 00:00:00+00:00,43.1504173315,43.5344596688,43.010326416,43.1141869223,90338260,178.65,0.0,180.24,178.07,178.5,1.0,22584565
AAPL,2018-03-16 00:00:00+00:00,42.998249613,43.2639392803,42.9016351885,43.1504173315,147345824,178.02,0.0,179.12,177.62,178.65,1.0,36836456
AAPL,2018-03-19 00:00:00+00:00,42.3412715265,42.8654047793,41.9451523862,42.8291743701,131218780,175.3,0.0,177.47,173.66,177.32,1.0,32804695
AAPL,2018-03-20 00:00:00+00:00,42.3267793628,42.7035756183,42.2543185445,42.3267793628,77256156,175.24,0.0,176.8,174.94,175.24,1.0,19314039
AAPL,2018-03-21 00:00:00+00:00,41.3678811999,42.2905489537,41.3654658393,42.2784721506,140989432,171.27,0.0,175.09,171.26,175.04,1.0,35247358
AAPL,2018-03-22 00:00:00+00:00,40.7833639318,41.7084470462,40.7229799165,41.0611304022,164204304,168.85,0.0,172.68,168.6,170.0,1.0,41051076
AAPL,2018-03-23 00:00:00+00:00,39.8389579326,41.0418075173,39.8389579326,40.6722573437,160995816,164.94,0.0,169.92,164.94,168.39,1.0,40248954
AAPL,2018-03-26 00:00:00+00:00,41.7301852917,41.8098921919,40.2012620244,40.5949658041,145090468,172.77,0.0,173.1,166.44,168.07,1.0,36272617
AAPL,2018-03-27 00:00:00+00:00,40.6601805406,42.3050411173,40.3171993337,41.9499831074,155851356,168.34,0.0,175.15,166.92,173.68,1.0,38962839
AAPL,2018-03-28 00:00:00+00:00,40.2109234668,41.0659611234,39.8993419479,40.3969062339,166674180,166.48,0.0,170.02,165.19,167.25,1.0,41668545
AAPL,2018-03-29 00:00:00+00:00,40.5249203464,41.4838185093,40.3123686125,40.5321664282,153594020,167.78,0.0,171.75,166.9,167.81,1.0,38398505
AAPL,2018-04-02 00:00:00+00:00,40.2592306791,40.8051021774,39.7254359838,40.2495692366,150347164,166.68,0.0,168.94,164.47,166.64,1.0,37586791
AAPL,2018-04-03 00:00:00+00:00,40.6722573437,40.7592103257,39.8244657689,40.4911052978,121112184,168.39,0.0,168.75,164.88,167.64,1.0,30278046
AAPL,2018-04-04 00:00:00+00:00,41.4500034607,41.5466178852,39.7978968022,39.8244657689,138421956,171.61,0.0,172.01,164.77,164.88,1.0,34605489
AAPL,2018-04-05 00:00:00+00:00,41.7374313735,42.082827941,41.5635254095,41.6842934401,107732788,172.8,0.0,174.23,172.08,172.58,1.0,26933197
AAPL,2018-04-06 00:00:00+00:00,40.6698419831,41.660139834,40.6263654921,41.2954203816,140021160,168.38,0.0,172.48,168.2,170.97,1.0,35005290
AAPL,2018-04-09 00:00:00+00:00,41.0732072053,41.8074768313,41.024899993,41.0321460749,116070872,170.05,0.0,173.09,169.85,169.88,1.0,29017718
AAPL,2018-04-10 00:00:00+00:00,41.8461226011,42.027274647,41.4306805758,41.7857385858,114456964,173.25,0.0,174.0,171.53,173.0,1.0,28614241
AAPL,2018-04-11 00:00:00+00:00,41.6504783915,42.0079517621,41.4717417062,41.5997558187,89726560,172.44,0.0,173.92,171.7,172.23,1.0,22431640
AAPL,2018-04-12 00:00:00+00:00,42.0610896955,42.2688107082,41.7954000282,41.8847683709,91557140,174.14,0.0,175.0,173.04,173.41,1.0,22889285
AAPL,2018-04-13 00:00:00+00:00,42.2035959716,42.4717009996,41.9910442378,42.2156727747,100497020,174.73,0.0,175.84,173.85,174.78,1.0,25124255
AAPL,2018-04-16 00:00:00+00:00,42.4668702783,42.556238621,42.2277495778,42.27605679,86313680,175.82,0.0,176.19,174.83,175.03,1.0,21578420
AAPL,2018-04-17 00:00:00+00:00,43.0513875464,43.2204627892,42.6093765544,42.6286994393,106421768,178.24,0.0,178.94,176.41,176.49,1.0,26605442
AAPL,2018-04-18 00:00:00+00:00,42.9547731219,43.1914784619,42.7228985032,42.9475270401,83018152,177.84,0.0,178.82,176.88,177.81,1.0,20754538
AAPL,2018-04-19 00:00:00+00:00,41.7374313735,42.363009772,41.703616325,41.9693059923,139235200,172.8,0.0,175.39,172.66,173.76,1.0,34808800
AAPL,2018-04-20 00:00:00+00:00,40.0273560603,41.3558043969,39.9573106026,41.2060520389,261964560,165.72,0.0,171.22,165.43,170.6,1.0,65491140
AAPL,2018-04-23 00:00:00+00:00,39.911418751,40.3171993337,39.6336522806,40.2954610882,146061908,165.24,0.0,166.92,164.09,166.83,1.0,36515477
AAPL,2018-04-24 00:00:00+00:00,39.3558858102,40.1746930576,38.940443785,40.0152792573,134768068,162.94,0.0,166.33,161.22,165.67,1.0,33692017
AAPL,2018-04-25 00:00:00+00:00,39.5273764137,39.954895242,39.2278716978,39.2785942706,113528336,163.65,0.0,165.42,162.41,162.62,1.0,28382084
AAPL,2018-04-26 00:00:00+00:00,39.6650519685,40.0297714209,39.4597463165,39.6408983624,111852056,164.22,0.0,165.73,163.37,164.12,1.0,27963014
AAPL,2018-04-27 00:00:00+00:00,39.2061334523,39.6916209353,38.7979375089,39.6119140351,142623356,162.32,0.0,164.33,160.63,164.0,1.0,35655839
AAPL,2018-04-30 00:00:00+00:00,39.9162494722,40.3993215946,39.0901961429,39.1602416007,169709696,165.26,0.0,167.26,161.84,162.13,1.0,42427424
AAPL,2018-05-01 00:00:00+00:00,40.8437479471,40.8679015533,39.9186648328,40.1940159425,214277504,169.1,0.0,169.2,165.27,166.41,1.0,53569376
AAPL,2018-05-02 00:00:00+00:00,42.6480223242,42.9330348764,41.9789674347,42.3243640022,266157484,176.57,0.0,177.75,173.8,175.23,1.0,66539371
AAPL,2018-05-03 00:00:00+00:00,42.7253138638,42.8726508611,42.1335505139,42.481362442,136272720,176.89,0.0,177.5,174.44,175.88,1.0,34068180
AAPL,2018-05-04 00:00:00+00:00,44.4015741285,44.5030192742,43.0344800221,43.053802907,224805268,183.83,0.0,184.25,178.17,178.25,1.0,56201317
AAPL,2018-05-07 00:00:00+00:00,44.7228170898,45.3290726034,44.6237873048,44.7276478111,169805692,185.16,0.0,187.67,184.75,185.18,1.0,42451423
AAPL,2018-05-08 00:00:00+00:00,44.9377841843,44.9788453147,44.3629283587,44.6817559594,113611108,186.05,0.0,186.22,183.67,184.99,1.0,28402777
AAPL,2018-05-09 00:00:00+00:00,45.2541964245,45.2638578669,44.7373092535,45.0585522149,92844964,187.36,0.0,187.4,185.22,186.55,1.0,23211241
AAPL,2018-05-10 00:00:00+00:00,45.9015130684,45.9812199686,45.3242418822,45.3459801277,111957156,190.04,0.0,190.37,187.65,187.74,1.0,27989289
AAPL,2018-05-11 00:00:00+00:00,45.7276071044,46.0840394839,45.4511901571,45.9458310102,104848884,188.59,0.73,190.06,187.45,189.49,1.0,26212221
AAPL,2018-05-14 00:00:00+00:00,45.6209198616,45.9555298504,45.5506032697,45.8294449271,83115088,188.15,0.0,189.53,187.86,189.01,1.0,20778772
AAPL,2018-05-15 00:00:00+00:00,45.2062944405,45.3590511746,44.8813832919,45.2887345827,94780636,186.44,0.0,187.07,185.1,186.78,1.0,23695159
AAPL,2018-05-16 00:00:00+00:00,45.6281939918,45.6960858736,45.0996071977,45.1165801682,76732256,188.18,0.0,188.46,186.0,186.07,1.0,19183064
AAPL,2018-05-17 00:00:00+00:00,45.3396534941,45.8051978265,45.18689676,45.5845492106,69176116,186.99,0.0,188.91,186.36,188.0,1.0,17294029
AAPL,2018-05-18 00:00:00+00:00,45.1747732097,45.5384797194,45.1311284286,45.3881476954,73190912,186.31,0.0,187.81,186.13,187.19,1.0,18297728
AAPL,2018-05-21 00:00:00+00:00,45.4948349382,45.8924873888,45.3202558136,45.5845492106,73603148,187.63,0.0,189.27,186.91,188.0,1.0,18400787
AAPL,2018-05-22 00:00:00+00:00,45.3808735652,45.7979236963,45.2887345827,45.676688193,60962816,187.16,0.0,188.88,186.78,188.38,1.0,15240704
AAPL,2018-05-23 00:00:00+00:00,45.6718387729,45.7057847138,45.0414141562,45.18447205,80233660,188.36,0.0,188.5,185.76,186.35,1.0,20058415
AAPL,2018-05-24 00:00:00+00:00,45.6209198616,45.788224856,45.1505261091,45.7712518856,92935900,188.15,0.0,188.84,186.21,188.77,1.0,23233975
AAPL,2018-05-25 00:00:00+00:00,45.7251823943,45.9846263712,45.4996843583,45.6403175421,69843852,188.58,0.0,189.65,187.65,188.23,1.0,17460963
AAPL,2018-05-29 00:00:00+00:00,45.5603021099,45.7664024654,45.3105569733,45.487560808,90056300,187.9,0.0,188.75,186.87,187.6,1.0,22514075
AAPL,2018-05-30 00:00:00+00:00,45.4633137074,45.5845492106,45.2887345827,45.5166573288,74762188,187.5,0.0,188.0,186.78,187.72,1.0,18690547
AAPL,2018-05-31 00:00:00+00:00,45.3105569733,45.6403175421,45.1335531386,45.3954218256,109931172,186.87,0.0,188.23,186.14,187.22,1.0,27482793
AAPL,2018-06-01 00:00:00+00:00,46.127684265,46.1325336851,45.523931459,45.5821245005,93770040,190.24,0.0,190.26,187.75,187.99,1.0,23442510
AAPL,2018-06-04 00:00:00+00:00,46.5132131653,46.8987420655,46.3968270822,46.467143674,105064696,191.83,0.0,193.42,191.35,191.64,1.0,26266174
AAPL,2018-06-05 00:00:00+00:00,46.8720702548,47.0248269888,46.6417227987,46.8138772132,86263852,193.31,0.0,193.94,192.36,193.07,1.0,21565963
AAPL,2018-06-06 00:00:00+00:00,47.0345258291,47.0587729297,46.5350355558,46.9496609768,83734476,193.98,0.0,194.08,191.92,193.63,1.0,20933619
AAPL,2018-06-07 00:00:00+00:00,46.9084409058,47.0878694505,46.6368733785,47.0733211901,85388720,193.46,0.0,194.2,192.34,194.14,1.0,21347180
AAPL,2018-06-08 00:00:00+00:00,46.4816919344,46.5544332364,46.013722892,46.353182301,106627196,191.7,0.0,192.0,189.77,191.17,1.0,26656799
AAPL,2018-06-11 00:00:00+00:00,46.3677305614,46.5471591062,46.1204101348,46.3968270822,73233840,191.23,0.0,191.97,190.21,191.35,1.0,18308460
AAPL,2018-06-12 00:00:00+00:00,46.6223251182,46.7023405503,46.3483328809,46.4065259224,67644564,192.28,0.0,192.61,191.15,191.39,1.0,16911141
AAPL,2018-06-13 00:00:00+00:00,46.239220928,46.767807722,46.1761784663,46.6562710591,86553572,190.7,0.0,192.88,190.44,192.42,1.0,21638393
AAPL,2018-06-14 00:00:00+00:00,46.2634680286,46.4501707036,46.1228348449,46.4453212835,86440296,190.8,0.0,191.57,190.22,191.55,1.0,21610074
AAPL,2018-06-15 00:00:00+00:00,45.788224856,46.1082865845,45.6475916723,46.0767653537,246876640,188.84,0.0,190.16,188.26,190.03,1.0,61719160
AAPL,2018-06-18 00:00:00+00:00,45.7639777554,45.8803638384,45.3905724054,45.5554526898,73939460,188.74,0.0,189.22,187.2,187.88,1.0,18484865
AAPL,2018-06-19 00:00:00+00:00,45.0244411857,45.1796226298,44.4813061313,44.8910821322,134313820,185.69,0.0,186.33,183.45,185.14,1.0,33578455
AAPL,2018-06-20 00:00:00+00:00,45.2208427009,45.3905724054,45.034140026,45.18447205,82514804,186.5,0.0,187.2,185.73,186.35,1.0,20628701
AAPL,2018-06-21 00:00:00+00:00,44.9686728542,45.6694140628,44.8425879309,45.4026959558,102847592,185.46,0.0,188.35,184.94,187.25,1.0,25711898
AAPL,2018-06-22 00:00:00+00:00,44.8377385108,45.1359778487,44.7843948893,45.1287037185,108801788,184.92,0.0,186.15,184.7,186.12,1.0,27200447
AAPL,2018-06-25 00:00:00+00:00,44.1709432431,44.8377385108,43.8217849938,44.469182581,126652384,182.17,0.0,184.92,180.73,183.4,1.0,31663096
AAPL,2018-06-26 00:00:00+00:00,44.7189277176,45.2281168311,44.2606575154,44.3697694683,98276804,184.43,0.0,186.53,182.54,182.99,1.0,24569201
AAPL,2018-06-27 00:00:00+00:00,44.6534605459,45.409970086,44.621939315,44.9129045228,101141312,184.16,0.0,187.28,184.03,185.23,1.0,25285328
AAPL,2018-06-28 00:00:00+00:00,44.9783716945,45.1505261091,44.5661709835,44.6389122855,69460940,185.5,0.0,186.21,183.8,184.1,1.0,17365235
AAPL,2018-06-29 00:00:00+00:00,44.883808002,45.3881476954,44.3503717878,45.1699237896,90950664,185.11,0.0,187.19,182.91,186.29,1.0,22737666
AAPL,2018-07-02 00:00:00+00:00,45.3857229853,45.4148195061,44.4740320011,44.5710204037,70925372,187.18,0.0,187.3,183.42,183.82,1.0,17731343
AAPL,2018-07-03 00:00:00+00:00,44.5952675043,45.5724256603,44.5031285219,45.5336302992,55819224,183.92,0.0,187.95,183.54,187.79,1.0,13954806
AAPL,2018-07-05 00:00:00+00:00,44.9541245939,45.1990203104,44.6825570666,44.9201786529,66416992,185.4,0.0,186.41,184.28,185.26,1.0,16604248
AAPL,2018-07-06 00:00:00+00:00,45.5772750804,45.6888117434,44.9056303926,44.958974014,69940980,187.97,0.0,188.43,185.2,185.42,1.0,17485245
AAPL,2018-07-09 00:00:00+00:00,46.2101244072,46.2343715079,45.899761519,45.9482557203,79026536,190.58,0.0,190.68,189.3,189.5,1.0,19756634
AAPL,2018-07-10 00:00:00+00:00,46.1543560757,46.3798541117,46.1131360046,46.241645638,63756596,190.35,0.0,191.28,190.18,190.71,1.0,15939149
AAPL,2018-07-11 00:00:00+00:00,45.5554526898,46.0161476021,45.4899855181,45.7057847138,75325880,187.88,0.0,189.78,187.61,188.5,1.0,18831470
AAPL,2018-07-12 00:00:00+00:00,46.3192363601,46.4113753426,45.902186229,45.9555298504,72164524,191.03,0.0,191.41,189.31,189.53,1.0,18041131
AAPL,2018-07-13 00:00:00+00:00,46.391977662,46.5156378753,46.2877151293,46.3313599104,50079168,191.33,0.0,191.84,190.9,191.08,1.0,12519792
AAPL,2018-07-16 00:00:00+00:00,46.2901398393,46.7120393905,46.1713290462,46.4380471533,60172440,190.91,0.0,192.65,190.42,191.52,1.0,15043110
AAPL,2018-07-17 00:00:00+00:00,46.4210741828,46.5229120055,45.8755144183,46.0088734719,62138092,191.45,0.0,191.87,189.2,189.75,1.0,15534523
AAPL,2018-07-18 00:00:00+00:00,46.166479626,46.5059390351,46.052518253,46.5010896149,65573524,190.4,0.0,191.8,189.93,191.78,1.0,16393381
AAPL,2018-07-19 00:00:00+00:00,46.5253367156,46.6877922899,45.9943252115,45.9943252115,81147008,191.88,0.0,192.55,189.69,189.69,1.0,20286752
AAPL,2018-07-20 00:00:00+00:00,46.4186494727,46.6586957691,46.1107112946,46.5010896149,82824168,191.44,0.0,192.43,190.17,191.78,1.0,20706042
AAPL,2018-07-23 00:00:00+00:00,46.4598695438,46.5447343961,45.9628039806,46.2343715079,63957460,191.61,0.0,191.96,189.56,190.68,1.0,15989365
AAPL,2018-07-24 00:00:00+00:00,46.7969042428,46.956935107,46.5665567867,46.6635451892,74791592,193.0,0.0,193.66,192.05,192.45,1.0,18697898
AAPL,2018-07-25 00:00:00+00:00,47.2382014745,47.2454756047,46.6586957691,46.8114525032,67305932,194.82,0.0,194.85,192.43,193.06,1.0,16826483
AAPL,2018-07-26 00:00:00+00:00,47.0902941606,47.5146184219,46.9448115567,47.1872825632,76303856,194.21,0.0,195.96,193.61,194.61,1.0,19075964
AAPL,2018-07-27 00:00:00+00:00,46.3071128098,47.3279157469,46.0937383241,47.2794215456,96095888,190.98,0.0,195.19,190.1,194.99,1.0,24023972
AAPL,2018-07-30 00:00:00+00:00,46.0476688329,46.6029274376,45.8439931875,46.5301861357,84118140,189.91,0.0,192.2,189.07,191.9,1.0,21029535
AAPL,2018-07-31 00:00:00+00:00,46.1398078153,46.5883791773,45.9094603592,46.1422325254,157492152,190.29,0.0,192.14,189.34,190.3,1.0,39373038
AAPL,2018-08-01 00:00:00+00:00,48.8579077975,48.9209502592,47.8419542805,48.2832515123,271742864,201.5,0.0,201.76,197.31,199.13,1.0,67935716
AAPL,2018-08-02 00:00:00+00:00,50.2860620255,50.5261083218,48.5790661401,48.6348344716,249616048,207.39,0.0,208.38,200.35,200.58,1.0,62404012
AAPL,2018-08-03 00:00:00+00:00,50.4315446293,50.6133978841,49.8229424032,50.1987724631,133789584,207.99,0.0,208.74,205.48,207.03,1.0,33447396
AAPL,2018-08-06 00:00:00+00:00,50.6934133163,50.7370580974,50.2084713034,50.4339693394,101701548,209.07,0.0,209.25,207.07,208.0,1.0,25425387
AAPL,2018-08-07 00:00:00+00:00,50.2181701436,50.797675849,50.1333052914,50.7540310679,102349548,207.11,0.0,209.5,206.76,209.32,1.0,25587387
AAPL,2018-08-08 00:00:00+00:00,50.2521160846,50.3878998482,49.590170237,49.9611508768,90101948,207.25,0.0,207.81,204.52,206.05,1.0,22525487
AAPL,2018-08-09 00:00:00+00:00,50.647343825,50.8655677308,50.2399925342,50.2593902147,93970504,208.88,0.0,209.78,207.2,207.28,1.0,23492626
AAPL,2018-08-10 00:00:00+00:00,50.4970118011,50.8790303455,50.2877532353,50.4556467357,98444808,207.53,0.73,209.1,206.67,207.36,1.0,24611202
AAPL,2018-08-13 00:00:00+00:00,50.8230658454,51.3291795858,50.5383768664,50.5383768664,103563520,208.87,0.0,210.95,207.7,207.7,1.0,25890880
AAPL,2018-08-14 00:00:00+00:00,51.0371908894,51.2342832594,50.674638258,51.136953694,82992040,209.75,0.0,210.56,208.26,210.16,1.0,20748010
AAPL,2018-08-15 00:00:00+00:00,51.1564196071,51.2780815639,50.691670932,50.9082292151,115230256,210.24,0.0,210.74,208.33,209.22,1.0,28807564
AAPL,2018-08-16 00:00:00+00:00,51.9058572611,52.0250859788,51.4557080209,51.5238387167,114001468,213.32,0.0,213.81,211.47,211.75,1.0,28500367
AAPL,2018-08-17 00:00:00+00:00,52.9424171333,53.0324469814,51.8669254349,51.9350561308,141707988,217.58,0.0,217.95,213.16,213.44,1.0,35426997
AAPL,2018-08-20 00:00:00+00:00,52.4265704363,53.3317353951,52.3414070666,53.0689455684,121150780,215.46,0.0,219.18,215.11,218.1,1.0,30287695
AAPL,2018-08-21 00:00:00+00:00,52.3243743926,52.847520807,52.0786172398,52.7526244806,104639020,215.04,0.0,217.19,214.03,216.8,1.0,26159755
AAPL,2018-08-22 00:00:00+00:00,52.3268076317,52.6455619586,52.0323856962,52.0956499138,76072524,215.05,0.0,216.36,213.84,214.1,1.0,19018131
AAPL,2018-08-23 00:00:00+00:00,52.4338701538,52.8134554591,52.2173118706,52.2294780663,75532896,215.49,0.0,217.05,214.6,214.65,1.0,18883224
AAPL,2018-08-24 00:00:00+00:00,52.5968971759,52.776956872,52.3414070666,52.7039596979,73905424,216.16,0.0,216.9,215.11,216.6,1.0,18476356
AAPL,2018-08-27 00:00:00+00:00,53.0300137422,53.2246728731,52.6382622412,52.8377878504,82100468,217.94,0.0,218.74,216.33,217.15,1.0,20525117
AAPL,2018-08-28 00:00:00+00:00,53.4582638302,53.6626559177,53.2684711776,53.2903703298,91107064,219.7,0.0,220.54,218.92,219.01,1.0,22776766
AAPL,2018-08-29 00:00:00+00:00,54.256366267,54.380461463,53.3876998953,53.5677595914,109019216,222.98,0.0,223.49,219.41,220.15,1.0,27254804
AAPL,2018-08-30 00:00:00+00:00,54.75518029,55.5411165311,54.1152383971,54.3220637237,195175296,225.03,0.0,228.26,222.4,223.25,1.0,48793824
